Brewery,Address,zipcode,PhoneNumber,YelpRating,NumReviews,lat,lng,url,PopDensity,Population Density,LANDSQMI,MedianIncome,Median Income
Bluegrass Brewing Company,"300 W Main St, Louisville, KY 40202",40202,-1070,3.5,188,38.25628315,-85.7550507,https://www.yelp.com/biz/bluegrass-brewing-company-louisville-3?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4356,1.6,16,16069
Chuckanut Brewery & Kitchen,"601 W Holly St, Bellingham, WA 98225",98225,-4488,4,185,48.75322,-122.48519,https://www.yelp.com/biz/chuckanut-brewery-and-kitchen-bellingham?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3678,12.6,36,35765
BJ's Restaurant & Brewhouse,"201 East Interstate 20, Arlington, TX 76018",76018,-6506,3,183,32.679071,-97.110775,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-arlington-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3520,7.7,64,64403
Orlando Brewing,"1301 Atlanta Ave, Orlando, FL 32806",32806,-2395,4,183,28.526501,-81.382705,https://www.yelp.com/biz/orlando-brewing-orlando?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3726,6.7,52,51996
Max's Fanno Creek Brew Pub,"12562 SW Main St, Tigard, OR 97223",97223,-10526,3,183,45.4288913,-122.7737652,https://www.yelp.com/biz/maxs-fanno-creek-brew-pub-tigard?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4045,11.6,65,64519
No-Li Brewhouse,"1003 E Trent Ave, Spokane, WA 99202",99202,-3489,3.5,181,47.66261286,-117.3940096,https://www.yelp.com/biz/no-li-brewhouse-spokane?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3514,6.1,33,32859
SaltWater Brewery,"1701 W Atlantic Ave, Delray Beach, FL 33444",33444,-6798,4,180,26.4619177,-80.09140516,https://www.yelp.com/biz/saltwater-brewery-delray-beach?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4023,5,45,45173
Hops and Grain,"507 Calles St, Ste 101",78702,-3892,4.5,179,30.25832541,-97.71177431,https://www.yelp.com/biz/hops-and-grain-austin-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4268,5,36,36197
MadTree Brewing,"5164 Kennedy Ave, Cincinnati, OH 45213",45213,NA,4.5,176,39.166736,-84.420151,https://www.yelp.com/biz/madtree-brewing-cincinnati-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3798,3.2,51,51436
Green Bench Brewing Company,"1133 Baum Ave N, St. Petersburg, FL 33705",33705,-11362,4,176,27.771711,-82.650661,https://www.yelp.com/biz/green-bench-brewing-company-st-petersburg?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4368,6.1,35,35349
Penn Brewery,"800 Vinial St, Pittsburgh, PA 15212",15212,-10048,3.5,175,40.45708,-79.99171,https://www.yelp.com/biz/penn-brewery-pittsburgh?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4483,6.2,38,37699
The Mad Duck Craft Brewery,"3085 E Campus Pointe Dr, Fresno, CA 93710",93710,-4708,3.5,173,36.81173228,-119.7346504,https://www.yelp.com/biz/the-mad-duck-craft-brewery-fresno-3?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4308,7,42,42286
Peoria Artisan Brewery,"10144 Lake Pleasant Pkwy, Peoria, AZ 85382",85382,-4010,4,169,33.6778,-112.27725,https://www.yelp.com/biz/peoria-artisan-brewery-peoria-4?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4115,9.8,64,64428
Hopvine Brewing Company,"4030 Fox Valley Center Dr, Aurora, IL 60504",60504,-6888,3.5,169,41.75973605,-88.21895295,https://www.yelp.com/biz/hopvine-brewing-company-aurora?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4271,8.9,72,71624
Rock Bottom Restaurant & Brewery,"3316 Cinema Pt, Colorado Springs, CO 80922",80922,-4854,3.5,167,38.88097488,-104.7182864,https://www.yelp.com/biz/rock-bottom-restaurant-and-brewery-colorado-springs?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4448,6,76,75533
Oggi's Sports I Brewhouse I Pizza,"6681 W. Beardsley Rd, Glendale, AZ 85308",85308,-9268,3.5,166,33.66639373,-112.2018138,https://www.yelp.com/biz/oggis-sports-i-brewhouse-i-pizza-glendale?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3682,17.4,69,68796
Sleepy Dog Brewing,"1920 E University Dr, Tempe, AZ 85281",85281,-6922,4,163,33.42261,-111.90414,https://www.yelp.com/biz/sleepy-dog-brewing-tempe?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4296,13.4,31,30582
Intrinsic Smokehouse & Brewery,"509 W State St, Garland, TX 75040",75040,-3643,4,162,32.91367,-96.63711,https://www.yelp.com/biz/intrinsic-smokehouse-and-brewery-garland-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3795,15.7,55,54664
Rock Bottom,"171 E Bridge St, Homestead, PA 15120",15120,-3612,3.5,161,40.4094429,-79.9150162,https://www.yelp.com/biz/rock-bottom-homestead?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4051,4.7,41,41453
8th  Wonder  Brewery,"2202 Dallas St, Houston, TX 77003",77003,-1809,4,161,29.74877,-95.35593,https://www.yelp.com/biz/8th-wonder-brewery-houston?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4144,2.5,36,36412
Ram Restaurant & Brewery,"31920 Gateway Center Blvd S, Federal Way, WA 98003",98003,-7777,3,160,47.316256,-122.300673,https://www.yelp.com/biz/ram-restaurant-and-brewery-federal-way-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3800,11.6,46,45894
Hollywood Brewing Co.,"290 N Boardwalk, Hollywood, FL 33019",33019,-5478,3,160,26.013857,-80.11557,https://www.yelp.com/biz/hollywood-brewing-hollywood?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3835,3.9,70,70388
Davidson Brothers Restaurant & Brewery,"184 Glen St, Glens Falls, NY 12801",12801,-10286,3.5,159,43.30987,-73.6448,https://www.yelp.com/biz/davidson-brothers-restaurant-and-brewery-glens-falls-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3725,4,46,45538
Great Dane Pub & Brewing,"357 Price Pl, Madison, WI 53705",53705,-10668,3.5,157,43.0708571,-89.4524151,https://www.yelp.com/biz/great-dane-pub-and-brewing-madison-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3569,6.6,62,62198
NoDa Brewing Company,"2229 N Davidson St, Charlotte, NC 28205",28205,-8454,4.5,157,35.2403717,-80.8147964,https://www.yelp.com/biz/noda-brewing-company-charlotte?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3716,11.8,35,35310
Blasted Barley Beer Company,"404 S Mill Ave, Tempe, AZ 85281",85281,-7333,4,156,33.4261946,-111.9402149,https://www.yelp.com/biz/blasted-barley-beer-company-tempe?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4296,13.4,31,30582
Harmony Brewing Company,"1551 Lake Dr SE, Grand Rapids, MI 49506",49506,-911,4,155,42.9551582,-85.6306992,https://www.yelp.com/biz/harmony-brewing-company-grand-rapids?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4305,7.3,65,65260
John Barleycorns,"14610 SW Sequoia Pkwy, Tigard, OR 97223",97223,-3874,3.5,154,45.41453341,-122.7466481,https://www.yelp.com/biz/john-barleycorns-tigard?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4045,11.6,65,64519
St Francis Brewing Co,"3825 S Kinnickinnic Ave, St Francis, WI 53235",53235,-5605,3.5,152,42.9740767,-87.8758443,https://www.yelp.com/biz/st-francis-brewing-co-st-francis-11?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3651,2.5,44,44040
Dragonmead Brewery,"14600 E 11 Mile Rd, Warren, MI 48089",48089,-10789,4,151,42.49272,-82.97516,https://www.yelp.com/biz/dragonmead-brewery-warren?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4016,8,35,35165
Red Rock Place,"Fashion Place Mall, 6227 S State St, Ste 10",84107,-3399,3.5,151,40.63506752,-111.8860853,https://www.yelp.com/biz/red-rock-place-murray-3?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4114,7.5,45,45089
Linden Street Brewery,"95 Linden St, Ste 7/8",94607,-9658,4.5,149,37.79966,-122.28786,https://www.yelp.com/biz/linden-street-brewery-oakland?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4235,5.9,33,32856
BJ's Restaurant & Brewhouse,"1080 Valley River Way, Eugene, OR 97401",97401,-3084,3,149,44.06947382,-123.1040254,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-eugene-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4419,9.2,31,31080
Indeed Brewing Company,"711 15th Ave NE, Minneapolis, MN 55413",55413,-6544,4,146,45.003464,-93.251547,https://www.yelp.com/biz/indeed-brewing-company-minneapolis?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3923,3.3,46,45518
BJ's Restaurant & Brewhouse,"952 North East Loop 820, Hurst, TX 76053",76053,-5116,3.5,143,32.8282678,-97.20362116,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-hurst?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3536,8,45,44977
Slice & Pint,"1593 N Decatur Rd, Atlanta, GA 30307",30307,-4692,3.5,140,33.78804,-84.32574,https://www.yelp.com/biz/slice-and-pint-atlanta?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3942,4.6,77,76591
Rocky River Brewing Company,"21290 Center Ridge Rd, Rocky River, OH 44116",44116,-4073,3.5,140,41.46101,-81.85615,https://www.yelp.com/biz/rocky-river-brewing-company-rocky-river?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4243,4.8,68,67645
BJ's Restaurant & Brewhouse,"4270 N. Oracle Rd, Tucson, AZ 85705",85705,-3109,3.5,135,32.284311,-110.97769,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-tucson?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4231,13.6,24,23769
McMenamins Tavern On The Square,"Anderson School, Bothell, WA 98011",98011,-944,2.5,132,47.76364,-122.20841,https://www.yelp.com/biz/mcmenamins-tavern-on-the-square-bothell?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3569,8.2,72,71720
7venth Sun Brewery,"1012 Broadway, Dunedin, FL 34698",34698,-4472,4.5,128,28.01647,-82.789978,https://www.yelp.com/biz/7venth-sun-brewery-dunedin?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3646,10.2,48,47676
Lunar Brewing,"54 E St Charles Rd, Villa Park, IL 60181",60181,-3236,4,127,41.88994662,-87.97655487,https://www.yelp.com/biz/lunar-brewing-villa-park?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4373,6.6,69,69144
Oceanside Ale Works,"1800 Ord Way, Oceanside, CA 92056",92056,-5733,4,126,33.21179,-117.27279,https://www.yelp.com/biz/oceanside-ale-works-oceanside?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4176,12.4,64,64033
Maumee Bay Brewing Co,"27 Broadway St, Toledo, OH 43604",43604,-1963,4,124,41.6435089,-83.5382233,https://www.yelp.com/biz/maumee-bay-brewing-co-toledo?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3601,2.8,12,12149
Dubina Brewing Co,"17035 N 67th Ave, Glendale, AZ 85308",85308,-8804,4,122,33.6395302,-112.2023621,https://www.yelp.com/biz/dubina-brewing-co-glendale?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3682,17.4,69,68796
Wichita Brewing Co & Pizzeria,"8815 W 13th St, Wichita, KS 67212",67212,-3640,4.5,119,37.708271,-97.4448624,https://www.yelp.com/biz/wichita-brewing-co-and-pizzeria-wichita-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3523,12.7,57,57248
Flix Brewhouse Des Moines,"3800 Merle Hay Rd, Des Moines, IA 50310",50310,-10326,3.5,118,41.63109786,-93.70194584,https://www.yelp.com/biz/flix-brewhouse-des-moines-des-moines?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3752,8.1,58,57830
Gordon Biersch Tavern,"1151 Galleria Blvd, Roseville, CA 95678",95678,-4426,4,116,38.7724304,-121.2663269,https://www.yelp.com/biz/gordon-biersch-tavern-roseville-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3792,10.9,61,60513
Falling Down Beer Company,"2270 E 10 Mile Rd, Warren, MI 48091",48091,-4123,4,116,42.475464,-83.079752,https://www.yelp.com/biz/falling-down-beer-company-warren-3?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3892,8,36,36401
Great Notion Brewing and Barrel House,"2204 NE Alberta St, Ste 101",97211,-5541,4.5,116,45.55885,-122.64269,https://www.yelp.com/biz/great-notion-brewing-and-barrel-house-portland?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4305,7.3,62,61962
JP Das Brew Beer Tasting Room,"44356 S Grimmer Blvd, Fremont, CA 94538",94538,-6124,4.5,113,37.50274335,-121.9547054,https://www.yelp.com/biz/jp-das-brew-beer-tasting-room-fremont?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3715,16.5,86,85945
Blue Spruce Brewing Company,"4151 E County Line Rd, Centennial, CO 80122",80122,-1663,3.5,113,39.5661213,-104.9401725,https://www.yelp.com/biz/blue-spruce-brewing-company-centennial?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4220,7.1,79,78722
Hop Valley Brewing Company,"990 W 1st Ave, Eugene, OR 97401",97401,-3362,4,109,44.05819,-123.10751,https://www.yelp.com/biz/hop-valley-brewing-company-eugene?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4419,9.2,31,31080
612brew,"945 Broadway St NE, Minneapolis, MN 55413",55413,-1265,3.5,107,44.99908,-93.2467,https://www.yelp.com/biz/612brew-minneapolis?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3923,3.3,46,45518
Braxton Brewing Company,"27 W 7th St, Covington, KY 41011",41011,-6719,4.5,106,39.0830765,-84.5112991,https://www.yelp.com/biz/braxton-brewing-company-covington?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3626,7.1,39,39397
Kokopelli Beer Company,"8931 Harlan St, Westminster, CO 80031",80031,-721,4,106,39.8585243,-105.0641098,https://www.yelp.com/biz/kokopelli-beer-company-westminster?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4026,8.4,71,70536
Telegraph Brewing Company,"418 N Salsipuedes St, Santa Barbara, CA 93103",93103,-6785,4,101,34.422903,-119.687689,https://www.yelp.com/biz/telegraph-brewing-company-santa-barbara?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3866,5.2,67,67053
Cismontane Brewing Company,"29851 Aventura, Rancho Santa Margarita, CA 92688",92688,-4575,4.5,100,33.6366386,-117.6095428,https://www.yelp.com/biz/cismontane-brewing-company-rancho-santa-margarita?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4018,10.9,99,98821
CB & Potts,"1257 W 120th Ave, Westminster, CO 80234",80234,-6520,3,99,39.91474,-105.000826,https://www.yelp.com/biz/cb-and-potts-westminster-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3659,7.1,62,62468
CB & Potts,"43 Centennial Blvd, Highlands Ranch, CO 80126",80126,-2263,3,98,39.56266,-104.98847,https://www.yelp.com/biz/cb-and-potts-highlands-ranch-3?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3702,10.7,112,112455
Grist Brewing Company,"9150 Commerce Center Cir, Highlands Ranch, CO 80129",80129,-5861,4,97,39.54866918,-105.0339777,https://www.yelp.com/biz/grist-brewing-company-highlands-ranch?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3622,7.5,102,102495
Sociable Cider Werks,"1500 Fillmore St NE, Minneapolis, MN 55413",55413,-1474,4,96,45.0045255,-93.24417891,https://www.yelp.com/biz/sociable-cider-werks-minneapolis?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3923,3.3,46,45518
Innovation Brew Works,"3650 W Temple Ave, Pomona, CA 91768",91768,-8084,4,96,34.0487785,-117.8135986,https://www.yelp.com/biz/innovation-brew-works-pomona?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3993,8.7,47,47228
Great Baraboo Brewing Company,"35905 Utica Rd, Clinton Township, MI 48035",48035,-8774,3,95,42.5602505,-82.9654545,https://www.yelp.com/biz/great-baraboo-brewing-company-clinton-township?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3957,8.8,44,43809
Locavore Beer Works,"5950 S Platte Canyon, Littleton, CO 80123",80123,-5614,4.5,93,39.608583,-105.036921,https://www.yelp.com/biz/locavore-beer-works-littleton?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3772,11.9,73,72508
High Sierra Brewing Company,"865 S Rock Blvd, Sparks, NV 89431",89431,-5372,3,92,39.5266567,-119.7674485,https://www.yelp.com/biz/high-sierra-brewing-company-sparks?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3741,9.7,37,37110
Benchmark Brewing Co,"6190 Fairmount Ave, San Diego, CA 92120",92120,-4324,4,92,32.787266,-117.102086,https://www.yelp.com/biz/benchmark-brewing-co-san-diego?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3954,6.7,81,81000
McMenamins High Street Brewery & Cafe,"1243 High St., Eugene, OR 97401",97401,-5790,3.5,92,44.04614,-123.08798,https://www.yelp.com/biz/mcmenamins-high-street-brewery-and-cafe-eugene-2?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4419,9.2,31,31080
Davidson Street Public House,"3220 N Davidson St, Charlotte, NC 28205",28205,-11180,4,91,35.2472801,-80.804863,https://www.yelp.com/biz/davidson-street-public-house-charlotte?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3716,11.8,35,35310
Starr Brothers Brewing,"5700 San Antonio Dr NE, Ste B1",87109,-3748,3.5,91,35.1593251,-106.5808864,https://www.yelp.com/biz/starr-brothers-brewing-albuquerque?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3997,10.1,44,44243
Humperdinks - Northwest Highway,"2208 W Northwest Hwy, Dallas, TX 75220",75220,-4730,3,89,32.863944,-96.898932,https://www.yelp.com/biz/humperdinks-northwest-highway-dallas?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3701,11.3,36,35827
Groundswell Brewing Company,"6304 Riverdale St, San Diego, CA 92120",92120,-3750,4.5,87,32.7890963,-117.099756,https://www.yelp.com/biz/groundswell-brewing-company-san-diego?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3954,6.7,81,81000
BJ's Restaurant & Brewhouse,"11905 Gateway Blvd., El Paso, TX 79936",79936,-9847,3.5,87,31.724236,-106.307534,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-el-paso?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,4154,26.7,52,52024
Ice Harbor At the Marina,"350 Clover Island Dr, Kennewick, WA 99336",99336,-4275,3,85,46.21703578,-119.1112091,https://www.yelp.com/biz/ice-harbor-at-the-marina-kennewick?adjust_creative=o8DW2hHiSdQ7YpkFIQfVSA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=o8DW2hHiSdQ7YpkFIQfVSA,4,3653,13.4,42,41990
